pre_gaze_horizontal,pre_gaze_vertical,measured_head_horizontal,measured_head_vertical
2.003847463375279858e+00,-6.441370703654365926e+00,-1.248349865483955101e+00,-9.109442653176600402e+00
2.003847463375279858e+00,-6.793683603820418249e+00,-1.845944332699232415e+00,-9.077871134066215930e+00
3.160673719183370700e+00,-6.705805375778330024e+00,-2.706445273976729737e+00,-9.045217974551285067e+00
3.585277965748980833e+00,-6.705805375778330024e+00,-3.216334140650962681e+00,-9.016906652512327369e+00
2.354688844356207511e+00,-6.513317686081279589e+00,-3.640914332785297969e+00,-8.981897583926143014e+00
2.354688844356207511e+00,-6.601195914123367814e+00,-4.131681472047032067e+00,-8.931393908015548888e+00
2.660439084416992728e+00,-6.601195914123367814e+00,-4.342844501961169890e+00,-8.877354974584937608e+00
2.756668772949796953e+00,-6.999465746144926115e+00,-4.461786015229508351e+00,-8.802032805421038830e+00
3.234136257363123157e+00,-7.463959004835250433e+00,-4.453151145093729113e+00,-8.762169570742868174e+00
4.570069518880671922e+00,-7.990323360759306937e+00,-4.358730302151719194e+00,-8.764569273733682664e+00
4.598393003513988830e+00,-7.990323360759306937e+00,-4.243596242782241568e+00,-8.779103061114767570e+00
3.984885202610199517e+00,-8.629131805532791688e+00,-4.112582172149351400e+00,-8.783851467150354253e+00
3.984885202610199517e+00,-8.164638546842466482e+00,-3.920151588058542469e+00,-8.788906389036995392e+00
3.682370918138537341e+00,-7.944880177144844957e+00,-3.811237987776991076e+00,-8.785526741135377904e+00
4.305239572337901777e+00,-8.741809661600026260e+00,-3.701422248017431471e+00,-8.785190367967743441e+00
3.936775553236582237e+00,-9.696153245679136390e+00,-3.552700382117663924e+00,-8.811935797404746751e+00
3.726863526930243253e+00,-9.696153245679136390e+00,-3.434428410632796247e+00,-8.836456143235777105e+00
3.937625651012203853e+00,-1.053853332337958904e+01,-3.250009381520495566e+00,-8.866621033425358789e+00
2.329308152348775973e+00,-1.053853332337958904e+01,-3.147756733858814826e+00,-8.873666414722531925e+00
1.240400748255794605e+00,-1.056766435905780277e+01,-3.059857509234796158e+00,-8.879204295116036150e+00
2.895604091898619004e+00,-1.056766435905780277e+01,-2.940473095801590997e+00,-8.899287550926851864e+00
2.867280607265302539e+00,-1.072367473592038856e+01,-2.879304818940305655e+00,-8.907870642236311198e+00
3.632680031777627327e+00,-1.056766435905780277e+01,-2.799290449760741595e+00,-8.927508147376764569e+00
3.759700145634761626e+00,-1.063219144494514623e+01,-2.736393305811056553e+00,-8.950394776503122429e+00
3.759700145634761626e+00,-1.063219144494514623e+01,-2.674280366021847932e+00,-8.965910860653661274e+00
3.890682091341566728e+00,-1.078820182180773202e+01,-2.554516112844867237e+00,-9.002704954949132699e+00
3.919005575974883637e+00,-1.075600391307427373e+01,-2.464014808485381458e+00,-9.014847187420235386e+00
3.919005575974883637e+00,-1.042802087220960772e+01,-2.336344080328182304e+00,-9.019534194834493590e+00
3.983414016490871123e+00,-9.938481684939805660e+00,-2.251584048745602473e+00,-9.016181472543911113e+00
4.249597149506833205e+00,-9.598504382729055706e+00,-2.170136643258673281e+00,-9.002682465359894692e+00
3.731819676777359707e+00,-8.917117526109224812e+00,-2.067042989144925347e+00,-8.952164662959539498e+00
3.457862324276140154e+00,-8.710561135041155367e+00,-1.997183116110779366e+00,-8.897327569171066486e+00
3.336122389943423361e+00,-9.108830967062713668e+00,-1.931374773408425005e+00,-8.838723760454643141e+00
3.195541516730946885e+00,-8.903048824738206690e+00,-1.907477886053349225e+00,-8.821624484913950681e+00
2.589496759576373819e+00,-9.231031865602872699e+00,-1.878228834460479613e+00,-8.819479176076978177e+00
2.499860787005373286e+00,-9.236577635145422960e+00,-1.846054409834710919e+00,-8.823357750117711618e+00
2.704850100733837248e+00,-9.511202844244541765e+00,-1.819516564957710081e+00,-8.816678328971180534e+00
2.704850100733837248e+00,-8.903048824738206690e+00,-1.789034419494056394e+00,-8.778286135695902104e+00
1.771308478577055201e+00,-8.903048824738206690e+00,-1.774764187097799262e+00,-8.760876313648608971e+00
1.771308478577055201e+00,-8.903048824738206690e+00,-1.763093817499354232e+00,-8.744313861224867424e+00
1.720017046631842295e+00,-8.631965347782793785e+00,-1.749397173173204534e+00,-8.725375794935759544e+00
1.720017046631842295e+00,-8.631965347782793785e+00,-1.746653384828689592e+00,-8.707620886051458342e+00
1.720017046631842295e+00,-8.631965347782793785e+00,-1.735506669455513240e+00,-8.678501163828157061e+00
1.720017046631842295e+00,-8.631965347782793785e+00,-1.721344119632897796e+00,-8.664312871636047575e+00
1.720017046631842295e+00,-8.631965347782793785e+00,-1.697072492151264100e+00,-8.649811989794546463e+00
2.698572365583937760e+00,-8.631965347782793785e+00,-1.668273358466071166e+00,-8.621519478861463526e+00
1.720017046631842295e+00,-8.631965347782793785e+00,-1.652381581373166153e+00,-8.597563547622216973e+00
1.720017046631842295e+00,-8.631965347782793785e+00,-1.630166736685607409e+00,-8.573979917165917897e+00
1.395719073270283328e+00,-8.631965347782793785e+00,-1.615828102145371092e+00,-8.545710562049288583e+00
1.395719073270283328e+00,-8.631965347782793785e+00,-1.608872644866571333e+00,-8.532912326829796612e+00
1.395719073270283328e+00,-8.631965347782793785e+00,-1.592203207357705264e+00,-8.523983779660241566e+00
1.395719073270283328e+00,-8.631965347782793785e+00,-1.584228339883583692e+00,-8.506105235007924037e+00
1.395719073270283328e+00,-8.631965347782793785e+00,-1.596035491230288317e+00,-8.475547308241035083e+00
-3.156119858267703582e-01,-8.631965347782793785e+00,-1.603135592541352183e+00,-8.462467179224731240e+00
-3.156119858267703582e-01,-8.439477658085742462e+00,-1.615271886588562689e+00,-8.442552461006643583e+00
-3.156119858267703582e-01,-8.837747490107300763e+00,-1.626367817231251234e+00,-8.392150738896903661e+00
-3.156119858267703582e-01,-8.837747490107300763e+00,-1.620142960167706203e+00,-8.349712532181285951e+00
-3.439354704600871004e-01,-9.165730530971966772e+00,-1.616286507375141568e+00,-8.330740873682174197e+00
-4.083439109760745311e-01,-9.499259341379183041e+00,-1.592304214026332376e+00,-8.346469517820086281e+00
-3.800204263427576779e-01,-1.010741336088551812e+01,-1.570640153199056810e+00,-8.361583359894686041e+00
-3.800204263427576779e-01,-9.779430320020852108e+00,-1.551315421397861938e+00,-8.365197211257129339e+00
-3.156119858267703582e-01,-9.445901509613635838e+00,-1.539639198542339216e+00,-8.355086648570450691e+00
-3.156119858267703582e-01,-9.445901509613635838e+00,-1.522079204043365719e+00,-8.344112809859892010e+00
-3.156119858267703582e-01,-9.445901509613635838e+00,-1.507358279291978631e+00,-8.343984930258189436e+00
-3.156119858267703582e-01,-9.445901509613635838e+00,-1.496383998436636054e+00,-8.334684898431378386e+00
-2.036149839407729034e-01,-9.445901509613635838e+00,-1.481166751368109491e+00,-8.322952853931040451e+00
-2.036149839407729034e-01,-9.445901509613635838e+00,-1.474624439513423368e+00,-8.316236448547698501e+00
-5.329117828157740877e-02,-9.773884550478301847e+00,-1.469475118346293741e+00,-8.311493660737465206e+00
-1.460231034308815679e-01,-1.010741336088551812e+01,-1.470363536777506752e+00,-8.316085654690946072e+00
-1.176996187975647146e-01,-1.010741336088551812e+01,-1.468259533898492064e+00,-8.333659572746595856e+00
-1.176996187975647146e-01,-9.779430320020852108e+00,-1.473317829368594234e+00,-8.334453331712078139e+00
-5.329117828157740877e-02,-9.445901509613635838e+00,-1.482000481583614526e+00,-8.328673755671347934e+00
-5.329117828157740877e-02,-9.773884550478301847e+00,-1.492181130752296525e+00,-8.324586133138780042e+00
-1.460231034308815679e-01,-1.059341449136860014e+01,-1.497548296603843809e+00,-8.328610726084118454e+00
-1.460231034308815679e-01,-1.063219144494514623e+01,-1.485917861924717975e+00,-8.345994218563930644e+00
-1.176996187975647146e-01,-1.009842626175597324e+01,-1.458318758942090954e+00,-8.360923472385799471e+00
-5.329117828157740877e-02,-9.764897451348756974e+00,-1.457664102886506496e+00,-8.358271275086559982e+00
-5.329117828157740877e-02,-9.726120497772210882e+00,-1.469367525579268419e+00,-8.351751147050082480e+00
-5.329117828157740877e-02,-9.511202844244541765e+00,-1.505666499155719817e+00,-8.336694443470285876e+00
-5.329117828157740877e-02,-9.108830967062713668e+00,-1.535375039586035051e+00,-8.309247205471240960e+00
-2.036149839407729034e-01,-9.108830967062713668e+00,-1.548480176979919243e+00,-8.264171446885697492e+00
-2.036149839407729034e-01,-9.108830967062713668e+00,-1.537841495328878150e+00,-8.248163706214818092e+00
-3.725193417865660384e-01,-9.436814007927379677e+00,-1.523240431980719123e+00,-8.245905713853892038e+00
6.822084098620192494e-01,-1.037849683784093102e+01,-1.487977322277216796e+00,-8.288032049706878013e+00
7.105318944953361582e-01,-1.037849683784093102e+01,-1.466695237391888229e+00,-8.299351655093884617e+00
-2.680234244567601953e-01,-1.037849683784093102e+01,-1.454386260521192575e+00,-8.303242009515209077e+00
-2.680234244567601953e-01,-1.005964930817942715e+01,-1.441196425637764955e+00,-8.305425399216337823e+00
-2.036149839407729034e-01,-9.764897451348756974e+00,-1.433156342724558163e+00,-8.303648295010310321e+00
-2.036149839407729034e-01,-9.764897451348756974e+00,-1.429146212128354021e+00,-8.287371349544448762e+00
-2.036149839407729034e-01,-9.549979797821087857e+00,-1.436601828615197807e+00,-8.269504246831358429e+00
-2.036149839407729034e-01,-9.108830967062713668e+00,-1.448339528188233638e+00,-8.226963092748196260e+00
-2.036149839407729034e-01,-8.903048824738206690e+00,-1.463567990754417680e+00,-8.209648116239792515e+00
-2.036149839407729034e-01,-8.903048824738206690e+00,-1.474088285658002873e+00,-8.202175145394695832e+00
-3.156119858267703582e-01,-8.903048824738206690e+00,-1.479880259378476781e+00,-8.200351348377044047e+00
-3.156119858267703582e-01,-9.511202844244541765e+00,-1.482983220538576896e+00,-8.195778181897946268e+00
-3.156119858267703582e-01,-8.837747490107300763e+00,-1.500912803299037535e+00,-8.168410093800972049e+00
-3.156119858267703582e-01,-8.631965347782793785e+00,-1.520512146662509334e+00,-8.160734803509443580e+00
-3.156119858267703582e-01,-8.959948388647459794e+00,-1.537427855733496163e+00,-8.155462261771068810e+00
-3.800204263427576779e-01,-8.965494158190010054e+00,-1.553254383722260323e+00,-8.159073938801906678e+00
-3.156119858267703582e-01,-9.047631677592077537e+00,-1.551043004047756524e+00,-8.146530920030915723e+00
-3.156119858267703582e-01,-8.631965347782793785e+00,-1.541487267568770303e+00,-8.088700928218617747e+00
-3.156119858267703582e-01,-8.631965347782793785e+00,-1.542295099530060609e+00,-8.059187898849645038e+00
-3.156119858267703582e-01,-8.439477658085742462e+00,-1.548518513308137168e+00,-8.035977910235581945e+00
-3.156119858267703582e-01,-8.439477658085742462e+00,-1.572342967743186604e+00,-7.952627828249386077e+00
-3.156119858267703582e-01,-8.087164757919692804e+00,-1.585075755230924255e+00,-7.882534251153736626e+00
-3.156119858267703582e-01,-8.279652447616740574e+00,-1.603606787131592215e+00,-7.815309966143838771e+00
-3.156119858267703582e-01,-8.631965347782793785e+00,-1.613363257878432488e+00,-7.790344210524348334e+00
-3.156119858267703582e-01,-8.631965347782793785e+00,-1.620889247633351626e+00,-7.764148050086292052e+00
-3.156119858267703582e-01,-8.631965347782793785e+00,-1.632484821831887700e+00,-7.728262763848379180e+00
-3.156119858267703582e-01,-8.439477658085742462e+00,-1.649378598883459723e+00,-7.687824380330539498e+00
-3.156119858267703582e-01,-8.439477658085742462e+00,-1.680932935897264890e+00,-7.606590107411922652e+00
-3.156119858267703582e-01,-7.719141299547322532e+00,-1.700915899451164393e+00,-7.548171052403865211e+00
-3.156119858267703582e-01,-7.857439837990396470e+00,-1.727427331981869596e+00,-7.483616927679909381e+00
-4.561928590392467231e-01,-6.838648825924813046e+00,-1.734015916316760331e+00,-7.408071731189189713e+00
-4.561928590392467231e-01,-6.838648825924813046e+00,-1.718781037429450764e+00,-7.349644286037831264e+00
5.223624599128493529e-01,-7.031136515621863481e+00,-1.657067240400291963e+00,-7.267941288351798867e+00
9.724723276276039385e-01,-7.383449415787915804e+00,-1.595105183799476745e+00,-7.236139685798005594e+00
9.724723276276039385e-01,-7.190961726090865369e+00,-1.526968645993874496e+00,-7.202804489519793130e+00
1.068039504044767218e+00,-7.383449415787915804e+00,-1.441871240049841241e+00,-7.144912363154127810e+00
1.068039504044767218e+00,-7.748960599669383775e+00,-1.408613481374434651e+00,-7.113887534882604946e+00
1.376544765026952166e-01,-7.748960599669383775e+00,-1.388131847279825637e+00,-7.076635325334883042e+00
-3.606256826220832767e-01,-7.748960599669383775e+00,-1.394701941225994224e+00,-7.046838603777641374e+00
-3.606256826220832767e-01,-7.748960599669383775e+00,-1.396194390005929487e+00,-7.032353509362818222e+00
1.395719073270283328e+00,-7.748960599669383775e+00,-1.377888125490874804e+00,-6.997659085865911344e+00
1.255138200057807074e+00,-7.748960599669383775e+00,-1.359352566082101532e+00,-6.959337284515080491e+00
1.255138200057807074e+00,-7.556472909972333341e+00,-1.339589447946303968e+00,-6.925386749702268752e+00
2.233693519009903206e+00,-7.556472909972333341e+00,-1.289874314713905568e+00,-6.860378895061680637e+00
2.683803386724657791e+00,-6.293568932390361859e+00,-1.249413010937106217e+00,-6.733695981455236179e+00
3.008101360086215870e+00,-5.565112924453281096e+00,-1.173782091266870609e+00,-6.547230478068035708e+00
2.963087663290902896e+00,-6.477224222820150423e+00,-1.122064030430980131e+00,-6.452801618451503352e+00
2.963087663290902896e+00,-7.236918657946371347e+00,-1.085923455149808481e+00,-6.400459021623841949e+00
3.075345051870062907e+00,-7.917214598977091455e+00,-1.028271397800281983e+00,-6.384200759347257836e+00
2.080551583812003447e+00,-8.250743409384304172e+00,-1.006197701264241351e+00,-6.397092566763879162e+00
1.130319749493224224e+00,-8.082489410076600933e+00,-1.009040870672393675e+00,-6.411852412767912845e+00
1.720017046631842295e+00,-8.022257860561401444e+00,-1.023287744397901156e+00,-6.404120590884729403e+00
1.395719073270283328e+00,-8.022257860561401444e+00,-1.039745882925798393e+00,-6.393333605806115649e+00
1.395719073270283328e+00,-8.022257860561401444e+00,-1.053580532964655259e+00,-6.384373652169916369e+00
1.255138200057807074e+00,-7.748960599669383775e+00,-1.051687502730707324e+00,-6.375962193856108406e+00
1.255138200057807074e+00,-7.748960599669383775e+00,-1.009556813070491055e+00,-6.352423120009340174e+00
2.683803386724657791e+00,-7.748960599669383775e+00,-9.551209001325648984e-01,-6.329899860834572678e+00
3.120098361972213574e+00,-7.748960599669383775e+00,-8.829509173792040588e-01,-6.325029003258156202e+00
3.396993693369236400e+00,-8.429293903603001681e+00,-7.371408864222606105e-01,-6.306806848446391278e+00
2.963087663290902896e+00,-8.643308265325980955e+00,-6.285457596794919999e-01,-6.296391222350743888e+00
3.284996691483238695e+00,-8.643308265325980955e+00,-4.938959473221906094e-01,-6.287963184109543135e+00
2.988315195345915942e+00,-9.012105972441911916e+00,-4.177735134177288367e-01,-6.286113129408853695e+00
3.100572583925075953e+00,-9.774658799221864314e+00,-3.723159270121205178e-01,-6.278320071688465731e+00
2.134102600500332958e+00,-9.573648177696345130e+00,-3.440123834101523337e-01,-6.292914980997593943e+00
1.219955722064224313e+00,-9.240119367289128860e+00,-3.354142961989085570e-01,-6.288620568252839327e+00
1.194728190009211488e+00,-8.631965347782793785e+00,-3.636314741488418378e-01,-6.250289442974444221e+00
1.194728190009211488e+00,-8.631965347782793785e+00,-3.940940175858239081e-01,-6.208036570762157424e+00
1.720017046631842295e+00,-8.439477658085742462e+00,-4.260941006232230044e-01,-6.164225341640406697e+00
1.720017046631842295e+00,-8.439477658085742462e+00,-4.740443416263843135e-01,-6.081908722535523282e+00
1.720017046631842295e+00,-8.087164757919692804e+00,-4.828214687883890521e-01,-6.017983100099107752e+00
1.720017046631842295e+00,-8.279652447616740574e+00,-4.872409384991148729e-01,-5.942976011252014246e+00
1.720017046631842295e+00,-8.631965347782793785e+00,-4.888801394640631126e-01,-5.911978972825876255e+00
1.720017046631842295e+00,-8.631965347782793785e+00,-4.876307594674958446e-01,-5.901835349909765327e+00
1.395719073270283328e+00,-8.631965347782793785e+00,-5.177649826673559330e-01,-5.881335114586309309e+00
-3.156119858267703582e-01,-8.439477658085742462e+00,-5.406431651467759059e-01,-5.848879710571107005e+00
-3.156119858267703582e-01,-8.439477658085742462e+00,-5.957680991347505950e-01,-5.781836437825710107e+00
-9.962841583933241818e-01,-8.439477658085742462e+00,-6.565777761821061098e-01,-5.718766684903089370e+00
-9.962841583933241818e-01,-8.071454199713377520e+00,-7.406224373136507388e-01,-5.655145882044738670e+00
1.078874095454264603e+00,-7.139615753942876175e+00,-9.017141851472049163e-01,-5.559728999880684697e+00
1.768431178593472541e+00,-6.838648825924813046e+00,-1.028271714136732351e+00,-5.489825516791275284e+00
-1.146013475655954128e+00,-6.838648825924813046e+00,-1.221771253026688653e+00,-5.389600334152773620e+00
-9.092029139106736491e-01,-6.838648825924813046e+00,-1.328881352603721977e+00,-5.327103495660312049e+00
-9.092029139106736491e-01,-6.838648825924813046e+00,-1.466415042366360000e+00,-5.240211989606178733e+00
-5.660889442115062398e-01,-6.838648825924813046e+00,-1.527980623701923557e+00,-5.189301814096361376e+00
-5.660889442115062398e-01,-7.190961726090865369e+00,-1.587528995177137192e+00,-5.139722591958559406e+00
-5.660889442115062398e-01,-6.645813280407972812e+00,-1.637617450157510701e+00,-5.040463451462388278e+00
-1.018835465605433699e+00,-6.645813280407972812e+00,-1.662523818810012211e+00,-4.969369893049798925e+00
-1.018835465605433699e+00,-6.645813280407972812e+00,-1.696303076395529574e+00,-4.894444491679977638e+00
-1.018835465605433699e+00,-6.645813280407972812e+00,-1.754338043241865153e+00,-4.776291168756536365e+00
1.629027832081897165e+00,-6.645813280407972812e+00,-1.799583235651459390e+00,-4.707355330232861235e+00
2.006530700282171509e+00,-6.645813280407972812e+00,-1.906844386111216094e+00,-4.580360633535239145e+00
2.006530700282171509e+00,-6.645813280407972812e+00,-2.014572047607589234e+00,-4.463540548816461673e+00
2.006530700282171509e+00,-6.645813280407972812e+00,-2.080208606688510820e+00,-4.389129568736644060e+00
2.006530700282171509e+00,-6.645813280407972812e+00,-2.130888793342142318e+00,-4.294016549151502105e+00
1.629027832081897165e+00,-6.645813280407972812e+00,-2.169343747562985758e+00,-4.209065359746212209e+00
1.629027832081897165e+00,-7.044083112429531113e+00,-2.208468688635878419e+00,-4.126173149322212907e+00
1.460123474236104224e+00,-7.724379053460249445e+00,-2.212024338327124529e+00,-4.113208385861437222e+00
1.311263833632570597e+00,-8.057907863867466602e+00,-2.195058904889391371e+00,-4.126546126297355954e+00
2.289819152584665396e+00,-8.057907863867466602e+00,-2.131616755815662678e+00,-4.158584928598430430e+00
2.739929020299419982e+00,-8.524040670276319176e+00,-2.084239899153819131e+00,-4.181415194451963302e+00
1.940299119090509006e+00,-8.524040670276319176e+00,-2.024701734392768682e+00,-4.202124213343132908e+00
1.461865766742438622e+00,-9.104469507685456264e+00,-1.999377951959048660e+00,-4.207425720433747074e+00
-1.174914593813672692e+00,-8.609481278072829369e+00,-1.993326259853694271e+00,-4.218531167562556305e+00
-9.985091514116877232e-01,-8.275952467665613099e+00,-2.011931313053426429e+00,-4.215301514137350658e+00
-8.481853457524922701e-01,-8.275952467665613099e+00,-2.037357987730439302e+00,-4.202594693108504309e+00
-8.481853457524922701e-01,-8.061034814137947535e+00,-2.063854496366877012e+00,-4.189822447505206604e+00
-8.481853457524922701e-01,-8.536780562089235858e+00,-2.082841995299853810e+00,-4.169320796565286535e+00
-6.544781746362959840e-01,-8.536780562089235858e+00,-2.076211908546328200e+00,-4.160058624357817258e+00
-1.938720514940538153e-01,-8.837747490107300763e+00,-2.045417510428662489e+00,-4.150080637715269027e+00
6.343594617988469464e-01,-8.631965347782793785e+00,-2.018855390641983050e+00,-4.137718175069474924e+00
6.343594617988469464e-01,-9.240119367289128860e+00,-1.990112804124450019e+00,-4.136413351126521754e+00
2.795800388610655496e+00,-9.240119367289128860e+00,-1.929474692012915105e+00,-4.135434607275005447e+00
2.683803386724657791e+00,-9.240119367289128860e+00,-1.875655100582650281e+00,-4.122315685063172808e+00
2.638789689929344817e+00,-8.631965347782793785e+00,-1.764065633054956450e+00,-4.086886774905389430e+00
2.963087663290902896e+00,-8.439477658085742462e+00,-1.668767064632857622e+00,-4.044379492122676112e+00
2.963087663290902896e+00,-8.906483130542518722e+00,-1.551857176949124284e+00,-3.992881328759277704e+00
3.310224223538251298e+00,-8.760726621444538509e+00,-1.311211063382788033e+00,-3.883457299106982230e+00
-1.085454417290694362e+00,-8.955874495059928719e+00,-8.696041487018743021e-01,-3.728440844710766200e+00
-1.117083662571342062e-01,-8.594449891955264320e+00,-5.364431238812065184e-01,-3.615372593211590768e+00
-1.918584071520032186e+00,-9.590905071912775526e+00,-1.235159123906636597e-01,-3.501214046161404081e+00
-3.939975345589066258e+00,-1.050085934506325813e+01,5.540072017810401261e-01,-3.340506396426663471e+00
-1.231581964299520049e+00,-1.247104547200647851e+01,1.917752287022355340e+00,-3.118992739272277603e+00
1.531817886949636831e+00,-1.306071077562570437e+01,3.325988195128743552e+00,-2.859680495994157745e+00
6.060030939495604230e+00,-1.194148961701981904e+01,6.773994974220715726e+00,-1.958096001683190979e+00
9.829742571996728628e+00,-7.949558279202984856e+00,1.010191862027215493e+01,-9.094786124820097850e-01
1.107298670396119000e+01,2.351409683047672061e+00,1.416941087885460071e+01,4.167166371395543689e-01
2.462929525496448946e+01,4.862787328096768391e+00,2.123405680914876470e+01,2.922631205570171087e+00
1.947295690488690667e+01,9.981320773808217695e+00,2.642320242835817368e+01,5.120156253109680478e+00
2.388479527288102844e+01,7.242922367548387363e+00,3.339355481343736187e+01,8.608052448897751674e+00
1.408050838359727308e+01,5.115767312853917836e+00,3.712969603913033723e+01,1.026542124500442199e+01
8.286968168216919395e+00,2.402850082157112599e+00,4.035234293777799053e+01,1.108100314630098637e+01
4.922097614679111111e+00,2.821704378298109939e-01,4.380604649486848245e+01,1.181343507415860650e+01
6.827222768870136349e+00,2.774727765536450619e+00,4.512977679076362847e+01,1.240936141970826867e+01
6.979258317100716980e+00,4.741903904832941663e+00,4.614376653394431571e+01,1.312780924252531456e+01
6.943226286287426774e+00,1.745519751340746772e+00,4.631142854429671729e+01,1.341140810796875193e+01
-5.082298993318610236e-01,5.112577657145997434e-02,4.622160214691943025e+01,1.358831017444124711e+01
2.698066797975466335e-01,3.016138221854447465e-01,4.628019681126554730e+01,1.390316685652744333e+01
4.841453260880365761e+00,1.157179622553311749e+00,4.642144103192521243e+01,1.419255901855770396e+01
4.324170325369720125e+00,-1.447579296203588273e+00,4.675198527017477090e+01,1.447542301748670113e+01
7.225517869901523227e+00,-1.976896046641141158e+00,4.690307961501463296e+01,1.460074779992597094e+01
8.087411732722305402e+00,-7.363368595503489988e-01,4.696491969882765005e+01,1.468462579355526465e+01
1.420035809744548061e+01,1.512108153499117646e+00,4.691137282014522469e+01,1.489362674239079176e+01
1.018988448167344885e+01,-7.113963194186736505e-01,4.672279316811916061e+01,1.494173668531363930e+01
1.094655305440507398e+01,-9.797967098829809540e-01,4.629538023406536951e+01,1.493101669195663561e+01
9.676786545882992030e+00,-1.362507417635574702e+00,4.596403909390035381e+01,1.488784093332430203e+01
1.039264680714341793e+01,-2.320947983567956285e+00,4.563120157955651024e+01,1.486407465674250794e+01
7.397510245899516335e+00,-3.778993842136436410e+00,4.518530191679526098e+01,1.475575112619923601e+01
3.494131387538796929e+00,-4.623915424768251903e+00,4.502343441037947969e+01,1.469649005492927252e+01
1.534611854904173533e+01,-6.020117293741024334e+00,4.476464243539064825e+01,1.454726105578210138e+01
1.192623531764866573e+00,-7.845237664060333849e+00,4.458776716866652379e+01,1.444432364650132783e+01
3.397609031079045216e-01,-9.799769708392455314e+00,4.431638383899238676e+01,1.432308961524960722e+01
-3.719096771915711752e+00,-1.148299045994499146e+01,4.351614680986416772e+01,1.396226997545261383e+01
-6.827673912033669801e+00,-1.589193182990231712e+01,4.251949748001045037e+01,1.352320864492458519e+01
-1.015799968608271442e+01,-1.940246843122510612e+01,4.037579959631973026e+01,1.243300493677866569e+01
-8.852281257132133874e+00,-2.249590102642481071e+01,3.839903979666661371e+01,1.156489943981653923e+01
-1.198293872908054780e+01,-2.436956577964454240e+01,3.610150415597728113e+01,1.074641160483008484e+01
-1.485883348105399548e+01,-2.491821417742417211e+01,3.192149156943932553e+01,9.303302188503685954e+00
-1.711009724064437520e+01,-2.443824347551590037e+01,2.888396417001526117e+01,8.405819200652789647e+00
-1.515098128846112502e+01,-2.153109005938528853e+01,2.385257963075126142e+01,6.908066375868851416e+00
-1.506448803703839090e+01,-1.920966552686815731e+01,2.030331754392487298e+01,5.818786496456865187e+00
-1.740224504805150474e+01,-1.946386952002026405e+01,1.655454423804109609e+01,4.499829840652358470e+00
-1.562476668010910075e+01,-1.877652877580087676e+01,1.085241394333285214e+01,2.295770969066046607e+00
-1.574242509686077263e+01,-1.861485818342123366e+01,7.450589432444448157e+00,1.070966828537248672e+00
-1.472025982291040158e+01,-1.807779977504469926e+01,3.127773735501175434e+00,-4.345207572489056536e-01
-1.295783172771411706e+01,-1.814490223272928660e+01,9.890472590522036977e-01,-1.401512596442245018e+00
-1.111830742188499244e+01,-1.598571843089631450e+01,-7.175615117964712075e-01,-2.394363803619582676e+00
-9.131298650524785288e+00,-1.504638326466140974e+01,-2.621759416511586060e+00,-3.826795686499465443e+00
-9.354772669029175702e+00,-9.691541159652345527e+00,-3.403528493589975223e+00,-4.723492677671667472e+00
-6.894441270017066969e+00,-6.444472065854853327e+00,-3.901170595654653628e+00,-5.424029486540900891e+00
-6.560698745847020952e+00,-8.939043348242707410e+00,-4.187478799050484035e+00,-6.124180422638128896e+00
-6.087243674289198658e+00,-8.344026943283887832e+00,-4.105417416430325872e+00,-6.421780647267077313e+00
-4.820584676504938493e+00,-8.697508081838252636e+00,-3.779225018801901204e+00,-6.671239987456309528e+00
-4.820584676504938493e+00,-9.292437492532508614e+00,-3.461487508356203779e+00,-6.814831544996931889e+00
-4.169380708907077349e+00,-9.493150432951422246e+00,-2.919950728946584029e+00,-7.026759752567460993e+00
-1.212657724648765978e+00,-1.079907181930358284e+01,-2.560471150586773881e+00,-7.161993175021381219e+00
1.120279015551098212e+00,-1.153044882534635640e+01,-2.248989042186940956e+00,-7.282330026367045406e+00
-1.158664251693657832e+00,-1.257358952127479945e+01,-1.950505027735389252e+00,-7.476705658111397312e+00
5.050107353923356801e-02,-1.350813432229272415e+01,-1.833546147503458235e+00,-7.611890774756340683e+00
2.964977971039971516e-01,-1.408588851412865672e+01,-1.789442816980453488e+00,-7.756301523927768393e+00
-1.201635773001997087e+00,-1.255749991100431728e+01,-1.818867469953464155e+00,-7.930222387245350113e+00
7.050791005121778698e-02,-1.213521349522058301e+01,-1.888038675358351792e+00,-8.008540194626972308e+00
1.082955470981637580e+00,-1.097526227071529625e+01,-1.960229786763196813e+00,-8.031858134877989386e+00
2.180234816646281271e+00,-9.600492314427800267e+00,-1.950672080799713770e+00,-8.015552851472625306e+00
1.984349298833140152e+00,-9.742297833312406397e+00,-1.940914891029231981e+00,-7.962346586382153646e+00
3.331471819517533905e+00,-9.421942463756156627e+00,-1.914642032448419684e+00,-7.878201705887579287e+00
5.491434157567876895e+00,-9.899421141812652536e+00,-1.835751151076860710e+00,-7.838027174634058625e+00
4.145301179285802995e+00,-1.022671611152420645e+01,-1.559130214356235777e+00,-7.780091099521378339e+00
4.517955161010840825e+00,-1.076125554345694191e+01,-1.343453703367791574e+00,-7.770601315822495359e+00
4.478774252549865054e+00,-1.128993222747954839e+01,-1.093851293800812696e+00,-7.791622173603852453e+00
4.471425853685084384e+00,-1.127330119605851699e+01,-6.547532192908260829e-01,-7.865205715860725810e+00
