time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y
485.0449,104,-,0.05631838,0.08065313,0.0274567,-0.9947711,-0.1573702,0.1164767,0.9806466,-0.1591193,0.1167417
485.0729,105,-,0.05570357,0.08156293,0.02738051,-0.9947336,-0.1592164,0.1152869,0.9804892,-0.1609795,0.1155438
485.116,106,-,0.05412135,0.08190717,0.02741066,-0.9947919,-0.1599942,0.1121692,0.9807242,-0.1617142,0.1124058
485.1422,107,-,0.05309166,0.08145083,0.02734335,-0.9948866,-0.1591653,0.1100946,0.9810941,-0.1608312,0.1103183
485.1703,108,-,0.052393,0.08084145,0.02709221,-0.9949802,-0.1580324,0.1086403,0.9814393,-0.1596507,0.1088552
485.2127,109,-,0.05152339,0.07987727,0.0268672,-0.9951096,-0.1562047,0.106835,0.9819299,-0.1577574,0.1070393
485.2397,110,-,0.05093355,0.07902833,0.02668507,-0.9952127,-0.1545817,0.1055972,0.9823206,-0.1560838,0.1057944
485.2824,111,-,0.05014024,0.07756677,0.02653189,-0.995372,-0.151755,0.1039324,0.9829387,-0.1531796,0.1041204
485.3096,112,-,0.04974133,0.07664008,0.02660057,-0.995462,-0.1499383,0.1031085,0.9833042,-0.1513185,0.1032921
485.3383,113,-,0.0493323,0.07549451,0.02670438,-0.9955671,-0.1476849,0.1022593,0.9837338,-0.1490141,0.1024384
485.3796,114,-,0.04831408,0.07315376,0.02624275,-0.995804,-0.1431578,0.1000622,0.9846286,-0.144381,0.10023
485.407,115,-,0.04742486,0.07103599,0.02574112,-0.9960131,-0.139064,0.09812865,0.9854096,-0.1401972,0.09828681
485.4503,116,-,0.04505094,0.06489561,0.02517281,-0.9965567,-0.1270762,0.09305884,0.987518,-0.1279791,0.09319368
485.4764,117,-,0.04236794,0.05965767,0.024539,-0.9970175,-0.1168802,0.08741102,0.9892918,-0.1176001,0.08752272
485.5046,118,-,0.0394685,0.05378152,0.02361696,-0.9974928,-0.1054291,0.0812794,0.9910996,-0.1059774,0.08136916
485.5463,119,-,0.03364091,0.04300344,0.021159,-0.9982842,-0.08443569,0.06898618,0.994038,-0.0847387,0.06904102
485.5744,120,-,0.02981138,0.0361026,0.01905362,-0.9987217,-0.07097688,0.06092231,0.9956158,-0.07116903,0.06096006
485.617,121,-,0.02602401,0.0265688,0.0163488,-0.9991745,-0.0522428,0.05287379,0.9972337,-0.05233987,0.05289845
485.6437,122,-,0.02398514,0.02116027,0.01479726,-0.9993788,-0.04158442,0.04856671,0.9979539,-0.04164558,0.04858582
485.6718,123,-,0.02177469,0.01673719,0.0130371,-0.9995378,-0.03289114,0.04396567,0.9984915,-0.03292893,0.04397984
485.7141,124,-,0.01751879,0.01135222,0.01031589,-0.9997289,-0.02233684,0.03526229,0.9991285,-0.0223526,0.0352696
485.7413,125,-,0.01501221,0.008510984,0.008712829,-0.9998131,-0.01675719,0.03016711,0.9994044,-0.01676561,0.03017169
485.7837,126,-,0.01033033,0.004743189,0.006616937,-0.9999135,-0.009348847,0.02072164,0.9997416,-0.00935099,0.02072312
485.811,127,-,0.006625097,0.002922736,0.005120896,-0.9999607,-0.00577739,0.01327961,0.9998952,-0.005777931,0.01328
485.8387,128,-,0.003590698,0.001675338,0.003569354,-0.9999858,-0.003324995,0.007193254,0.9999686,-0.003325087,0.007193317
485.8812,129,-,-0.000263711,-0.0001711175,0.001190749,-0.9999992,0.0003416067,-0.0005278292,0.9999998,0.0003416067,-0.0005278292
485.915,130,-,-0.002578426,-0.00152456,-0.0001647487,-0.9999956,0.003049957,-0.005156327,0.9999821,0.003050002,-0.00515635
485.9497,131,-,-0.007188692,-0.003397689,-0.002121667,-0.9999662,0.006825652,-0.01436248,0.9998736,0.006826409,-0.01436297
485.9756,132,-,-0.01006332,-0.004324534,-0.003488351,-0.999934,0.008718705,-0.02009514,0.99976,0.008720576,-0.02009649
486.004,133,-,-0.01306844,-0.00487344,-0.00486547,-0.9998909,0.009872984,-0.02608661,0.999611,0.009876505,-0.02608957
486.0477,134,-,-0.01523115,-0.004134491,-0.00594295,-0.9998578,0.008448842,-0.03040882,0.9995018,0.008452851,-0.03041351
