time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y
1045.017,146,-,-0.2258931,-0.03287742,-0.02397213,0.9733021,-0.05316904,0.4413007,0.8957828,-0.05928528,0.4570477
1045.045,147,-,-0.2228046,-0.03285792,-0.02123219,0.9740779,-0.05455109,0.4354533,0.8985569,-0.06063524,0.4505417
1045.073,148,-,-0.2206093,-0.03250247,-0.01997654,0.9746159,-0.05454083,0.4313173,0.9005502,-0.06049,0.4459523
1045.114,149,-,-0.2178914,-0.03188867,-0.01909019,0.9752651,-0.05388065,0.4262213,0.9030129,-0.05959698,0.4403116
1045.142,150,-,-0.2164252,-0.03149675,-0.01993426,0.9755874,-0.0528271,0.4235391,0.9043362,-0.05834903,0.4373486
1045.184,151,-,-0.2158519,-0.031383,-0.02270779,0.9756575,-0.05143509,0.4226203,0.9048461,-0.05678291,0.4363346
1045.211,152,-,-0.2167218,-0.03151292,-0.02444901,0.9754183,-0.05087929,0.4243297,0.9040772,-0.05621829,0.4382215
1045.24,153,-,-0.218368,-0.03153992,-0.02663365,0.974993,-0.04987052,0.4274947,0.9026413,-0.05519343,0.4417196
1045.281,154,-,-0.2195835,-0.03185127,-0.03005802,0.9746102,-0.04888465,0.4299315,0.9015371,-0.05417062,0.4444169
1045.309,155,-,-0.2199028,-0.03242874,-0.03090269,0.9744928,-0.04961197,0.4305916,0.9011823,-0.05499658,0.4451482
1045.337,156,-,-0.2203509,-0.03294865,-0.03253553,0.974321,-0.04986665,0.4315291,0.9007197,-0.05530666,0.4461871
1045.379,157,-,-0.2200791,-0.03442955,-0.03458361,0.9742607,-0.05186446,0.4312102,0.9007596,-0.05751508,0.4458337
1045.408,158,-,-0.2199835,-0.03584152,-0.03437036,0.9742389,-0.05471459,0.4310966,0.9006453,-0.06067587,0.4457078
1045.448,159,-,-0.2208606,-0.03763025,-0.03439358,0.9739721,-0.05810925,0.4328125,0.8996091,-0.06450427,0.4476103
1045.478,160,-,-0.221552,-0.03841939,-0.03488842,0.9737667,-0.05936385,0.4341606,0.8988774,-0.06594644,0.4491062
1045.504,161,-,-0.2223923,-0.03892152,-0.03545631,0.9735346,-0.06001247,0.4357732,0.8980536,-0.06672584,0.4508972
1045.546,162,-,-0.223119,-0.03898352,-0.03631942,0.9733341,-0.05968086,0.4371704,0.8973964,-0.06640667,0.4524501
1045.574,163,-,-0.2229612,-0.03858371,-0.03724185,0.9733513,-0.05850402,0.4369131,0.8975992,-0.06508628,0.452164
1045.615,164,-,-0.2225336,-0.03758608,-0.03939171,0.9734036,-0.05564089,0.4361912,0.8981321,-0.06187271,0.4513616
1045.644,165,-,-0.2231107,-0.03700146,-0.04045708,0.9732501,-0.05397052,0.437279,0.897705,-0.06004827,0.4525708
1045.672,166,-,-0.2238713,-0.03622881,-0.04090118,0.9730859,-0.05219429,0.4386557,0.8971382,-0.05811314,0.4541022
1045.713,167,-,-0.2259323,-0.03486988,-0.04166491,0.9726267,-0.04900386,0.4424012,0.8954774,-0.0546692,0.4582744
1045.741,168,-,-0.2275771,-0.03403031,-0.04139063,0.9722847,-0.04733518,0.4453566,0.8941012,-0.05289225,0.4615725
1045.782,169,-,-0.2290519,-0.03281574,-0.04055566,0.9720153,-0.04521609,0.4479457,0.8929167,-0.05059543,0.4644662
1045.81,170,-,-0.2294095,-0.03204335,-0.0408004,0.9719464,-0.04356882,0.4485623,0.892689,-0.04876757,0.4651561
1045.839,171,-,-0.2296378,-0.03158858,-0.04127065,0.9718875,-0.04244649,0.4489717,0.8925372,-0.0475213,0.4656141
1045.88,172,-,-0.2298097,-0.03158808,-0.04228114,0.9718035,-0.04196158,0.449331,0.8923793,-0.04698752,0.4660163
1045.908,173,-,-0.2298553,-0.03201272,-0.04279358,0.9717564,-0.04254448,0.4494665,0.8922835,-0.04764437,0.466168
1045.949,174,-,-0.2291087,-0.03278291,-0.04362169,0.9718701,-0.04373325,0.4481879,0.892869,-0.04894148,0.4647371
1045.978,175,-,-0.2280457,-0.03297594,-0.04419741,0.9720876,-0.04395294,0.4462757,0.8938155,-0.04913493,0.4625992
1046.006,176,-,-0.227077,-0.03286957,-0.04467431,0.9722962,-0.0436289,0.4445091,0.8947113,-0.04872451,0.4606261
1046.047,177,-,-0.2265998,-0.03200462,-0.04536872,0.9724042,-0.04168177,0.4435973,0.8952565,-0.04652487,0.4596085
1046.089,178,-,-0.2264494,-0.0305915,-0.04612268,0.9724492,-0.03860846,0.443243,0.8955697,-0.04308383,0.4592133
1046.119,179,-,-0.2270231,-0.02922164,-0.0461349,0.972357,-0.03588035,0.4441912,0.8952132,-0.04005878,0.4602714
1046.149,180,-,-0.2275591,-0.02832144,-0.04554148,0.9722863,-0.03434635,0.4450848,0.8948295,-0.03836429,0.4612689
1046.178,181,-,-0.2282363,-0.02756552,-0.04487595,0.9721803,-0.03311268,0.4462478,0.8942966,-0.0370096,0.4625681
1046.207,182,-,-0.2288304,-0.02691272,-0.04424161,0.972088,-0.0320754,0.447268,0.8938247,-0.03587017,0.4637084
1046.25,183,-,-0.2298985,-0.02587669,-0.04353254,0.9718961,-0.03028279,0.4491279,0.8929542,-0.03390004,0.465789
1046.278,184,-,-0.2305869,-0.02515019,-0.04345817,0.9717554,-0.0288379,0.4503342,0.8923943,-0.03230396,0.4671396
1046.308,185,-,-0.2311358,-0.02429923,-0.0437141,0.9716352,-0.02701218,0.4512838,0.8919716,-0.03027443,0.4682034
1046.349,186,-,-0.2314575,-0.02339507,-0.0438329,0.9715754,-0.02516925,0.4518077,0.8917602,-0.02821675,0.4687906
1046.378,187,-,-0.2316049,-0.02271384,-0.04402611,0.9715477,-0.02374183,0.4520305,0.8916864,-0.02661947,0.4690404
1046.406,188,-,-0.2314537,-0.02202736,-0.04412536,0.9715951,-0.0223774,0.4517024,0.891888,-0.02508466,0.4686726
1046.447,189,-,-0.2302683,-0.02115064,-0.04329569,0.9719335,-0.02117478,0.4494424,0.8930583,-0.02370597,0.4661411
1046.475,190,-,-0.2292049,-0.02057116,-0.04234066,0.9722393,-0.0205908,0.447426,0.8940839,-0.02302598,0.4638851
1046.516,191,-,-0.2277196,-0.01937766,-0.04059569,0.9726872,-0.01920794,0.4445732,0.8955365,-0.02144524,0.4606977
1046.545,192,-,-0.2267989,-0.01865986,-0.03921957,0.9729728,-0.01852116,0.442802,0.8964281,-0.02065812,0.4587213
1046.573,193,-,-0.2259088,-0.01793451,-0.0377123,0.973253,-0.01787055,0.4410855,0.8972871,-0.01991357,0.4568079
1046.614,194,-,-0.2244162,-0.01680798,-0.03610023,0.9736795,-0.01652821,0.4382325,0.8987097,-0.01838897,0.4536313
1046.642,195,-,-0.2231335,-0.0161171,-0.03525686,0.9740167,-0.01566269,0.435808,0.8999034,-0.0174031,0.4509358
1046.684,196,-,-0.2213551,-0.01509506,-0.03462999,0.9744613,-0.01408806,0.4324495,0.9015481,-0.01562525,0.4472076
1046.712,197,-,-0.2203155,-0.01435537,-0.03447356,0.9747137,-0.01279463,0.4304788,0.90251,-0.01417577,0.4450231
1046.74,198,-,-0.2192579,-0.01359765,-0.034497,0.9749621,-0.0113869,0.4284745,0.9034821,-0.01260269,0.4428037
1046.782,199,-,-0.217496,-0.01247066,-0.03481501,0.9753605,-0.009182536,0.4251422,0.90508,-0.0101452,0.439119
1046.81,200,-,-0.2161368,-0.01154321,-0.03500584,0.9756671,-0.007392562,0.4225633,0.9063032,-0.00815665,0.4362717
1046.851,201,-,-0.2143323,-0.01032741,-0.03502983,0.9760779,-0.005144658,0.4191335,0.90791,-0.005666424,0.4324908
1046.879,202,-,-0.2137853,-0.009422117,-0.03521839,0.9762002,-0.003337397,0.4180582,0.9084141,-0.003673855,0.4313067
1046.907,203,-,-0.2132677,-0.00863485,-0.03505871,0.9763264,-0.001907083,0.4170433,0.9088846,-0.002098265,0.4301898
1046.948,204,-,-0.2125419,-0.007422749,-0.03451752,0.9765139,0.000176006,0.4156127,0.9095417,0.0001935106,0.4286163
1046.977,205,-,-0.2121869,-0.006531224,-0.03451239,0.9765977,0.001889395,0.4148933,0.9098681,0.002076556,0.4278255
1047.018,206,-,-0.2117734,-0.005203925,-0.03439847,0.9766994,0.00440402,0.414036,0.9102499,0.004838217,0.4268835
1047.046,207,-,-0.2116795,-0.004391991,-0.03404667,0.9767361,0.005834335,0.4138091,0.910345,0.00640884,0.4266343
1047.074,208,-,-0.2116303,-0.003624551,-0.03397262,0.9767525,0.007298691,0.413667,0.910399,0.008016853,0.4264782
1047.116,209,-,-0.2117561,-0.002565134,-0.03394254,0.9767296,0.009364195,0.4138311,0.9103055,0.01028651,0.4266584
