time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y,TF_eyeClosed,frame_range,count_1
1117.202,145,1.455192e-11,0.1765818,0.09815224,-0.0176997,0.97922,0.1859744,-0.3492995,0.91837,0.1998029,-0.3568234,0,,
1117.233,146,0.0,0.1777511,0.09621514,-0.01746554,0.9792049,0.1822196,-0.3514704,0.9182944,0.1958881,-0.3591412,0,,
1117.272,147,5.967877e-09,0.1807774,0.09258926,-0.01709697,0.9790069,0.1751096,-0.3571307,0.9174935,0.1885884,-0.3651942,0,,
1117.302,148,2.74153e-09,0.1763385,0.0943073,-0.01697538,0.9796544,0.1787903,-0.3487034,0.9200217,0.1919403,-0.3561873,0,,
1117.331,149,2.74153e-09,0.1719748,0.09619413,-0.0168763,0.9802482,0.1827837,-0.3404028,0.9223427,0.1956385,-0.3473453,0,,
1117.369,150,1.288676e-10,0.1766619,0.099131,-0.01788644,0.9791036,0.1877993,-0.3494868,0.9179272,0.2018057,-0.3570233,0,,
1117.4,151,2.852141e-11,0.1725887,0.1048513,-0.0184801,0.9792231,0.1989667,-0.341881,0.9184387,0.2133391,-0.3489178,0,,
1117.439,152,6.857293e-12,0.1610556,0.1123999,-0.01846548,0.9803501,0.2144346,-0.3199328,0.9228547,0.2283088,-0.3256586,0,,
1117.469,153,1.812358e-12,0.1547445,0.1425657,-0.02257244,0.9773534,0.2716882,-0.3089162,0.9114584,0.2896951,-0.3140533,0,,
1117.498,154,1.812358e-12,0.1581076,0.1447358,-0.02343514,0.9764755,0.2752514,-0.3155603,0.908107,0.2943026,-0.321047,0,,
1117.537,155,1.692455e-13,0.1564893,0.1452056,-0.0232659,0.9766704,0.2763543,-0.3124336,0.9088529,0.295186,-0.3177538,0,,
1117.568,156,5.943331e-14,0.1545596,0.1469212,-0.02324928,0.9767216,0.2798154,-0.308755,0.909051,0.2986068,-0.3138838,0,,
1117.607,157,2.272726e-14,0.1557446,0.1487817,-0.02373592,0.9762399,0.2830998,-0.3111511,0.9072152,0.3024782,-0.316404,0,,
1117.634,158,9.402371e-15,0.1609628,0.1510051,-0.0249289,0.9750215,0.2864412,-0.3214132,0.9025769,0.3073058,-0.3272215,0,,
1117.664,159,9.402371e-15,0.1649453,0.1541097,-0.02610255,0.9738387,0.2915451,-0.3293056,0.8980865,0.3138964,-0.335568,0,,
1117.692,160,4.177414e-15,0.1708677,0.1594346,-0.02802973,0.9719049,0.3003319,-0.3410721,0.8907697,0.3251905,-0.3480572,0,,
1117.735,161,9.92521e-16,0.1685381,0.1631152,-0.02829197,0.9716933,0.3074593,-0.3367644,0.8899767,0.3326325,-0.3434784,0,,
1117.774,162,9.313226e-10,0.16662,0.1655055,-0.02838209,0.9716173,0.3121581,-0.3331766,0.8896914,0.3374417,-0.3396706,0,,
1117.803,163,2.793968e-09,0.1729797,0.1662004,-0.02962778,0.9703493,0.3122949,-0.3455497,0.8849109,0.3392659,-0.3528245,0,,
1117.831,164,0.015076,0.1703681,0.1669524,-0.02930214,0.970692,0.3141344,-0.340534,0.8862032,0.3406534,-0.3474848,0,,
1117.859,165,0.015076,0.1683774,0.1625647,-0.02816602,0.9718171,0.3064813,-0.3364216,0.8904436,0.3314891,-0.3431144,0,,
1117.901,166,0.03059752,0.1688444,0.1614148,-0.02804107,0.9719313,0.3042991,-0.3372628,0.8908736,0.3291486,-0.3440079,0,,
1117.928,167,0.03059752,0.1660284,0.1590312,-0.02714099,0.9728345,0.3004097,-0.3316689,0.8942873,0.3240774,-0.338072,0,,
1117.956,168,0.09776554,0.1660734,0.1592658,-0.02718971,0.9727871,0.3008324,-0.3317689,0.8941081,0.3245627,-0.338178,0,,
1117.999,169,0.9997047,0.1084244,0.02545351,-0.002777068,0.993775,0.04998791,-0.2156403,0.9751925,0.0512147,-0.2173475,1,,
1118.026,170,0.9997047,0.0911096,0.02335288,-0.00213715,0.9955648,0.04610918,-0.1815109,0.9823074,0.04690524,-0.1825226,1,,
1118.07,171,0.1931139,0.08202027,0.07893414,-0.006516697,0.9934785,0.1557697,-0.1639995,0.9740841,0.1585714,-0.1647437,0,,
1118.109,172,0.0009129643,0.07471313,0.1032691,-0.007779244,0.9918129,0.2036848,-0.1498096,0.9675069,0.2074954,-0.1503757,0,,
1118.149,173,9.778887e-08,0.0757929,0.1153492,-0.00882748,0.9903899,0.2271432,-0.1521655,0.9619,0.2318921,-0.152759,0,,
1118.177,174,0.007451543,0.07625452,0.1191049,-0.009174896,0.9899066,0.2344063,-0.1531553,0.9599985,0.2394875,-0.1537604,0,,
1118.207,175,2.235174e-08,0.07861225,0.1159474,-0.009206053,0.9900967,0.2281508,-0.1578023,0.9607527,0.2331523,-0.1584647,0,,
1118.235,176,0.0,0.07418102,0.1117502,-0.008365635,0.9909284,0.2202318,-0.1488859,0.9640181,0.2245976,-0.1494415,0,,
1118.281,177,0.0,0.06093773,0.1003808,-0.006159712,0.9930621,0.198618,-0.1222665,0.9724206,0.2014798,-0.1225732,0,,
1118.31,178,0.0,0.05383244,0.09600897,-0.005200065,0.9939101,0.1902887,-0.1080077,0.9757687,0.1925969,-0.1082188,0,,
1118.34,179,0.0,0.05717892,0.09579093,-0.005511711,0.9937426,0.1897527,-0.1146982,0.9751093,0.1921944,-0.1149512,0,,
1118.369,180,0.0,0.0593263,0.09943413,-0.005939111,0.9932563,0.1968224,-0.1190335,0.9731865,0.1995536,-0.1193165,0,,
